Position,Category,Brand,Colour,Product Name,Current Price,Original Price,Discount,Product Link,Main Image,Main Image Alt,Swatch Image 1,Swatch Alt 1,Swatch Image 2,Swatch Alt 2
292,Dresses,Dorothy Perkins,,Petite Waist Detail Puff Sleeve Mini Dress,£13.05,£29.00,Save 55%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-waist-detail-puff-sleeve-mini-dress_bqq17625?colour=black,https://mediahub.debenhams.com/bqq17625_black_xl_1?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Waist Detail Puff Sleeve Mini Dress black,,,,
293,Dresses,Dorothy Perkins,,Petite Navy Spot Button Through Midi Dress,£16.00,£35.00,Save 54%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-navy-spot-button-through-midi-dress_bqq16679?colour=navy,https://mediahub.debenhams.com/bqq16679_navy_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Navy Spot Button Through Midi Dress navy,,,,
294,Dresses,Dorothy Perkins,Green,Petite Green Spot Tie Front Sweetheart Mini Dress,£14.50,£29.00,Save 50%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-green-spot-tie-front-sweetheart-mini-dress_bqq16962?colour=green,https://mediahub.debenhams.com/bqq16962_green_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Green Spot Tie Front Sweetheart Mini Dress green,,,,
295,Tops,Dorothy Perkins,,Petite Lace Trim Detail T-shirt,£13.00,£16.00,Save 19%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-lace-trim-detail-t-shirt_bqq17047?colour=black,https://mediahub.debenhams.com/bqq17047_black_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Lace Trim Detail T-shirt black,,,,
296,Trousers,Dorothy Perkins,Black,Petite Black 2 Pack Leggings,£8.70,£29.00,Save 70%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-black-2-pack-leggings_bqq02969?colour=black,https://mediahub.debenhams.com/bqq02969_black_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Black 2 Pack Leggings black,,,,
297,Trousers,Dorothy Perkins,,Petite Button Pocket Straight Leg Trousers,£13.00,£29.00,Save 55%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-button-pocket-straight-leg-trousers_bqq16558?colour=stone,https://mediahub.debenhams.com/bqq16558_stone_xl_1?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Button Pocket Straight Leg Trousers stone,,,,
298,Coats & Jackets,Dorothy Perkins,,Petite Self Covered Button Quilted Padded Puffer Midi Coat,£55.25,£85.00,Save 35%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-self-covered-button-quilted-padded-puffer-midi-coat_bqq17965?colour=black,https://mediahub.debenhams.com/bqq17965_black_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Self Covered Button Quilted Padded Puffer Midi Coat black,,,,
299,Coats & Jackets,Dorothy Perkins,,Petite Pocket Aviator Jacket,£48.75,£75.00,Save 35%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-pocket-aviator-jacket_bqq17959?colour=khaki,https://mediahub.debenhams.com/bqq17959_khaki_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Pocket Aviator Jacket khaki,,,,
300,Coats & Jackets,Dorothy Perkins,,Petite Midi Luxe Quilted Padded Puffer Belted Coat,£61.75,£95.00,Save 35%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-midi-luxe-quilted-padded-puffer-belted-coat_bqq17943?colour=pink,https://mediahub.debenhams.com/bqq17943_pink_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Midi Luxe Quilted Padded Puffer Belted Coat pink,,,,
301,Coats & Jackets,Dorothy Perkins,,Petite Fur Tab Coat,£55.25 - £59.50,£85.00,Up to 35% OFF,https://www.dorothyperkins.com/product/dorothy-perkins-petite-fur-tab-coat_bqq17945?colour=black,https://mediahub.debenhams.com/bqq17945_black_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Fur Tab Coat black,,,,
302,Coats & Jackets,Dorothy Perkins,,Petite Short Aviator Jacket,£52.50,£75.00,Save 30%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-short-aviator-jacket_bqq17960?colour=brown,https://mediahub.debenhams.com/bqq17960_brown_xl_1?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Short Aviator Jacket brown,,,,
303,Dresses,Dorothy Perkins,Pink,Petite Pink Sequin Keyhole Midi Dress,£44.25,£59.00,Save 25%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-pink-sequin-keyhole-midi-dress_bqq19489?colour=pink,https://mediahub.debenhams.com/bqq19489_pink_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Pink Sequin Keyhole Midi Dress pink,,,,
304,Coats & Jackets,Dorothy Perkins,,Petite Cropped Aviator Jacket,£44.85,£69.00,Save 35%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-cropped-aviator-jacket_bqq17962?colour=taupe,https://mediahub.debenhams.com/bqq17962_taupe_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Cropped Aviator Jacket taupe,,,,
305,Knitwear,Dorothy Perkins,,Petite Reindeer Festive Jumper,£40.50,£45.00,Save 10%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-reindeer-festive-jumper_bqq19275?colour=rose,https://mediahub.debenhams.com/bqq19275_rose_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Reindeer Festive Jumper rose,,,,
306,Dresses,Dorothy Perkins,,Petite Brushed Soft Touch Ruched Front Mini Dress,£20.30,£29.00,Save 30%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-brushed-soft-touch-ruched-front-mini-dress_bqq19693?colour=charcoal,https://mediahub.debenhams.com/bqq19693_charcoal_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Brushed Soft Touch Ruched Front Mini Dress charcoal,,,,
307,Dresses,Dorothy Perkins,,Petite Ditsy Floral Button Front Mini Dress,£22.75,£35.00,Save 35%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-ditsy-floral-button-front-mini-dress_bqq19088?colour=floral,https://mediahub.debenhams.com/bqq19088_floral_xl_1?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Ditsy Floral Button Front Mini Dress floral,,,,
308,Dresses,Dorothy Perkins,Pink,Petite Pink Floral Shirred Shoulder Empire Long Sleeve Mini Dress,£24.50,£35.00,Save 30%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-pink-floral-shirred-shoulder-empire-long-sleeve-mini-dress_bqq19608?colour=floral,https://mediahub.debenhams.com/bqq19608_floral_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Pink Floral Shirred Shoulder Empire Long Sleeve Mini Dress floral,,,,
309,Dresses,Dorothy Perkins,,Petite Khaki Animal Long Sleeve Lace Trim Button Front Midi Dress,£39.00,,,https://www.dorothyperkins.com/product/dorothy-perkins-petite-khaki-animal-long-sleeve-lace-trim-button-front-midi-dress_bqq19595?colour=khaki,https://mediahub.debenhams.com/bqq19595_khaki_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Khaki Animal Long Sleeve Lace Trim Button Front Midi Dress khaki,,,,
310,Tops,Dorothy Perkins,Pink,Petite Pink Geo Keyhole Blouse,£25.00,,,https://www.dorothyperkins.com/product/dorothy-perkins-petite-pink-geo-keyhole-blouse_bqq19616?colour=geo,https://mediahub.debenhams.com/bqq19616_geo_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Pink Geo Keyhole Blouse geo,,,,
311,Tops,Dorothy Perkins,,Petite Keyhole Blouse,£17.60,£22.00,Save 20%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-keyhole-blouse_bqq19615?colour=black,https://mediahub.debenhams.com/bqq19615_black_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Keyhole Blouse black,,,,
312,Dresses,Dorothy Perkins,Blue,Petite Blue Animal Shirred Shoulder Empire Long Sleeve Mini Dress,£35.00,,,https://www.dorothyperkins.com/product/dorothy-perkins-petite-blue-animal-shirred-shoulder-empire-long-sleeve-mini-dress_bqq19609?colour=blue,https://mediahub.debenhams.com/bqq19609_blue_xl_1?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Blue Animal Shirred Shoulder Empire Long Sleeve Mini Dress blue,,,,
313,Dresses,Dorothy Perkins,Pink,Petite Pink Floral Long Sleeve Keyhole Midi Dress,£39.00,,,https://www.dorothyperkins.com/product/dorothy-perkins-petite-pink-floral-long-sleeve-keyhole-midi-dress_bqq19607?colour=floral,https://mediahub.debenhams.com/bqq19607_floral_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Pink Floral Long Sleeve Keyhole Midi Dress floral,,,,
314,Dresses,Dorothy Perkins,,Petite Jacquard Midi Shirt Dress,£31.20,£39.00,Save 20%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-jacquard-midi-shirt-dress_bqq19604?colour=black,https://mediahub.debenhams.com/bqq19604_black_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Jacquard Midi Shirt Dress black,,,,
315,Dresses,Dorothy Perkins,,Petite Berry Ditsy Long Sleeve Lace Trim Button Front Midi Dress,£39.00,,,https://www.dorothyperkins.com/product/dorothy-perkins-petite-berry-ditsy-long-sleeve-lace-trim-button-front-midi-dress_bqq19594?colour=floral,https://mediahub.debenhams.com/bqq19594_floral_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Berry Ditsy Long Sleeve Lace Trim Button Front Midi Dress floral,,,,
316,Dresses,Dorothy Perkins,,Petite Berry Spot Long Sleeve Wrap Midi Dress,£39.00,,,https://www.dorothyperkins.com/product/dorothy-perkins-petite-berry-spot-long-sleeve-wrap-midi-dress_bqq19610?colour=berry,https://mediahub.debenhams.com/bqq19610_berry_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Berry Spot Long Sleeve Wrap Midi Dress berry,,,,
317,Dresses,Dorothy Perkins,,Petite Khaki Animal Long Sleeve Lace Trim Button Front Mini Dress,£35.00,,,https://www.dorothyperkins.com/product/dorothy-perkins-petite-khaki-animal-long-sleeve-lace-trim-button-front-mini-dress_bqq19597?colour=khaki,https://mediahub.debenhams.com/bqq19597_khaki_xl_1?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Khaki Animal Long Sleeve Lace Trim Button Front Mini Dress khaki,,,,
318,Dresses,Dorothy Perkins,Red,Petite Red Floral Long Sleeve Wrap Midi Dress,£39.00,,,https://www.dorothyperkins.com/product/dorothy-perkins-petite-red-floral-long-sleeve-wrap-midi-dress_bqq19611?colour=floral,https://mediahub.debenhams.com/bqq19611_floral_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Red Floral Long Sleeve Wrap Midi Dress floral,,,,
319,Dresses,Dorothy Perkins,Blue,Petite Blue Animal Long Sleeve Keyhole Midi Dress,£31.20,£39.00,Save 20%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-blue-animal-long-sleeve-keyhole-midi-dress_bqq19606?colour=blue,https://mediahub.debenhams.com/bqq19606_blue_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Blue Animal Long Sleeve Keyhole Midi Dress blue,,,,
320,Dresses,Dorothy Perkins,,Petite Berry Spot Shirred Cuff Midi Dress,£35.00,,,https://www.dorothyperkins.com/product/dorothy-perkins-petite-berry-spot-shirred-cuff-midi-dress_bqq19048?colour=berry,https://mediahub.debenhams.com/bqq19048_berry_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Berry Spot Shirred Cuff Midi Dress berry,,,,
321,Trousers,Dorothy Perkins,,Petite Satin Tapered Trouser,£39.00,,,https://www.dorothyperkins.com/product/dorothy-perkins-petite-satin-tapered-trouser_bqq19904?colour=black,https://mediahub.debenhams.com/bqq19904_black_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Satin Tapered Trouser black,,,,
322,Tops,Dorothy Perkins,Green,Petite Green Floral Shirred Smock Top,£10.00,£35.00,Save 71%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-green-floral-shirred-smock-top_bqq04506?colour=green,https://mediahub.debenhams.com/bqq04506_green_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Green Floral Shirred Smock Top green,,,,
323,Dresses,Dorothy Perkins,,Petite Zebra Tie Back Midi Dress,£27.30,£39.00,Save 30%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-zebra-tie-back-midi-dress_bqq05744?colour=zebra,https://mediahub.debenhams.com/bqq05744_zebra_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Zebra Tie Back Midi Dress zebra,,,,
324,Dresses,Dorothy Perkins,Pink,Petite Pink Large Floral Tie Front Ruffle Bust Long Sleeve Midi Dress,£31.20,£39.00,Save 20%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-pink-large-floral-tie-front-ruffle-bust-long-sleeve-midi-dress_bqq20142?colour=black,https://mediahub.debenhams.com/bqq20142_black_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Pink Large Floral Tie Front Ruffle Bust Long Sleeve Midi Dress black,,,,
325,Dresses,Dorothy Perkins,Pink,Petite Pink Geo Long Sleeve Midi Shirt Dress,£39.00,,,https://www.dorothyperkins.com/product/dorothy-perkins-petite-pink-geo-long-sleeve-midi-shirt-dress_bqq19605?colour=geo,https://mediahub.debenhams.com/bqq19605_geo_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Pink Geo Long Sleeve Midi Shirt Dress geo,,,,
326,Dresses,Dorothy Perkins,,Petite Velvet Animal Ruched Mini Dress,£45.00,,,https://www.dorothyperkins.com/product/dorothy-perkins-petite-velvet-animal-ruched-mini-dress_bqq19543?colour=green,https://mediahub.debenhams.com/bqq19543_green_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Velvet Animal Ruched Mini Dress green,,,,
327,Dresses,Dorothy Perkins,,Petite Mono Ditsy Tie front ruffle bust long sleeve midi dress,£31.20,£39.00,Save 20%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-mono-ditsy-tie-front-ruffle-bust-long-sleeve-midi-dress_bqq20143?colour=floral,https://mediahub.debenhams.com/bqq20143_floral_xl_1?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Mono Ditsy Tie front ruffle bust long sleeve midi dress floral,,,,
328,Dresses,Dorothy Perkins,,Petite Lilac Floral Scoop Neck Tie Shoulder Midi Dress,£15.75,£35.00,Save 55%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-lilac-floral-scoop-neck-tie-shoulder-midi-dress_bqq17559?colour=floral,https://mediahub.debenhams.com/bqq17559_floral_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Lilac Floral Scoop Neck Tie Shoulder Midi Dress floral,,,,
329,Shorts,Dorothy Perkins,,Petite Belted Paperbag Waist Shorts,£13.00,£25.00,Save 48%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-belted-paperbag-waist-shorts_bqq16576?colour=khaki,https://mediahub.debenhams.com/bqq16576_khaki_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Belted Paperbag Waist Shorts khaki,,,,
330,Blazers,Dorothy Perkins,,Petite Slim Fit Blazer,£22.05,£49.00,Save 55%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-slim-fit-blazer_bqq16506?colour=blue,https://mediahub.debenhams.com/bqq16506_blue_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Slim Fit Blazer blue,,,,
331,Blazers,Dorothy Perkins,,Petite Ruched Sleeve Blazer,£29.25,£45.00,Save 35%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-ruched-sleeve-blazer_bqq15662?colour=green,https://mediahub.debenhams.com/bqq15662_green_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Ruched Sleeve Blazer green,,,,
332,Dresses,Dorothy Perkins,,Petite Animal Belted Frill Hem Mini Dress,£14.50,£29.00,Save 50%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-animal-belted-frill-hem-mini-dress_bqq16901?colour=animal,https://mediahub.debenhams.com/bqq16901_animal_xl_1?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Animal Belted Frill Hem Mini Dress animal,,,,
333,Dresses,Dorothy Perkins,,Petite Ditsy Ruched Front Puff Sleeve Midi Dress,£24.50,£35.00,Save 30%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-ditsy-ruched-front-puff-sleeve-midi-dress_bqq17541?colour=ivory,https://mediahub.debenhams.com/bqq17541_ivory_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Ditsy Ruched Front Puff Sleeve Midi Dress ivory,,,,
334,Tops,Dorothy Perkins,,Petite Broderie Ruffle Sleeve Top,£10.00,£22.00,Save 55%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-broderie-ruffle-sleeve-top_bqq17872?colour=pale%20blue,https://mediahub.debenhams.com/bqq17872_pale%20blue_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Broderie Ruffle Sleeve Top pale blue,,,,
335,Dresses,Dorothy Perkins,Blue,Petite Blue Tile Tiered Pocket Midi Dress,£27.30,£39.00,Save 30%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-blue-tile-tiered-pocket-midi-dress_bqq17574?colour=blue,https://mediahub.debenhams.com/bqq17574_blue_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Blue Tile Tiered Pocket Midi Dress blue,,,,
336,Knitwear,Dorothy Perkins,,Petite Pearl Embellished Jumper,£31.50,£45.00,Save 30%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-pearl-embellished-jumper_bqq19232?colour=black,https://mediahub.debenhams.com/bqq19232_black_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Pearl Embellished Jumper black,,,,
337,Dresses,Dorothy Perkins,Green,Petite Green Floral Shirred Body Frill Neck Midi Dress,£22.00,£35.00,Save 37%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-green-floral-shirred-body-frill-neck-midi-dress_bqq17545?colour=green,https://mediahub.debenhams.com/bqq17545_green_xl_1?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Green Floral Shirred Body Frill Neck Midi Dress green,,,,
338,Skirts,Dorothy Perkins,,Petite Velvet Sequin Midi Skirt,£28.00,£35.00,Save 20%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-velvet-sequin-midi-skirt_bqq19195?colour=bronze,https://mediahub.debenhams.com/bqq19195_bronze_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Velvet Sequin Midi Skirt bronze,,,,
339,Dresses,Dorothy Perkins,,Petite Velvet Sequin Mini Dress,£36.00,£45.00,Save 20%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-velvet-sequin-mini-dress_bqq19192?colour=green,https://mediahub.debenhams.com/bqq19192_green_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Velvet Sequin Mini Dress green,,,,
340,Dresses,Dorothy Perkins,,Petite Navy Floral Tiered Midi Dress,£15.60,£35.00,Save 55%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-navy-floral-tiered-midi-dress_bqq17255?colour=navy,https://mediahub.debenhams.com/bqq17255_navy_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Navy Floral Tiered Midi Dress navy,,,,
341,Dresses,Dorothy Perkins,,Petite Sweetheart Tie Front Mini Dress,£20.30,£29.00,Save 30%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-sweetheart-tie-front-mini-dress_bqq17114?colour=rust,https://mediahub.debenhams.com/bqq17114_rust_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Sweetheart Tie Front Mini Dress rust,,,,
342,Dresses,Dorothy Perkins,,Petite Ditsy Shirred Cuff Midi Dress,£17.50,£35.00,Save 50%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-ditsy-shirred-cuff-midi-dress_bqq16724?colour=multi,https://mediahub.debenhams.com/bqq16724_multi_xl_1?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Ditsy Shirred Cuff Midi Dress multi,,,,
343,Shorts,Dorothy Perkins,,Petite Twill Paperbag Short,£10.15,£29.00,Save 65%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-twill-paperbag-short_bqq16562?colour=blue,https://mediahub.debenhams.com/bqq16562_blue_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Twill Paperbag Short blue,,,,
344,Dresses,Dorothy Perkins,,Petite Ditsy Shirred Bodice Ruffle Neckline Midi Dress,£17.50,£35.00,Save 50%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-ditsy-shirred-bodice-ruffle-neckline-midi-dress_bqq16969?colour=ivory,https://mediahub.debenhams.com/bqq16969_ivory_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Ditsy Shirred Bodice Ruffle Neckline Midi Dress ivory,,,,
345,Coats & Jackets,Dorothy Perkins,,Petite Trench Coat,£41.40,£69.00,Save 40%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-trench-coat_bqq16512?colour=mink,https://mediahub.debenhams.com/bqq16512_mink_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Trench Coat mink,,,,
346,Tops,Dorothy Perkins,Yellow,Petite Yellow Floral Button Front Ruffle Shell Top,£17.50,£25.00,Save 30%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-yellow-floral-button-front-ruffle-shell-top_bqq17473?colour=floral,https://mediahub.debenhams.com/bqq17473_floral_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Yellow Floral Button Front Ruffle Shell Top floral,,,,
347,Dresses,Dorothy Perkins,,Petite Ruched Velvet Sequin Mini Dress,£36.00,£45.00,Save 20%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-ruched-velvet-sequin-mini-dress_bqq19193?colour=black,https://mediahub.debenhams.com/bqq19193_black_xl_1?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Ruched Velvet Sequin Mini Dress black,,,,
348,Dresses,Dorothy Perkins,Black,Petite Black Ditsy Scarf Print Square Neck Cami Midi Dress,£13.00,£29.00,Save 55%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-black-ditsy-scarf-print-square-neck-cami-midi-dress_bqq10815?colour=black,https://mediahub.debenhams.com/bqq10815_black_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Black Ditsy Scarf Print Square Neck Cami Midi Dress black,,,,
349,Tops,Dorothy Perkins,,Petite Shirred Angel Sleeve Top,£8.00,£20.00,Save 60%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-shirred-angel-sleeve-top_bqq17094?colour=multi,https://mediahub.debenhams.com/bqq17094_multi_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Shirred Angel Sleeve Top multi,,,,
350,Tops,Dorothy Perkins,,Petite Angel Flutter Sleeve Top,£13.00,£16.00,Save 19%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-angel-flutter-sleeve-top_bqq17091?colour=black,https://mediahub.debenhams.com/bqq17091_black_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Angel Flutter Sleeve Top black,,,,
351,Dresses,Dorothy Perkins,,Petite Ivory Poplin Floral Print Shirt Dress,£31.50,£45.00,Save 30%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-ivory-poplin-floral-print-shirt-dress_bqq11022?colour=ivory,https://mediahub.debenhams.com/bqq11022_ivory_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Ivory Poplin Floral Print Shirt Dress ivory,,,,
352,Dresses,Dorothy Perkins,Green,Petite Green Floral Tiered Pocket Midi Dress,£27.30,£39.00,Save 30%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-green-floral-tiered-pocket-midi-dress_bqq10869?colour=green,https://mediahub.debenhams.com/bqq10869_green_xl_1?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Green Floral Tiered Pocket Midi Dress green,,,,
353,Trousers,Dorothy Perkins,,Petite Pocket Straight Leg Trouser,£17.50,£35.00,Save 50%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-pocket-straight-leg-trouser_bqq17364?colour=camel,https://mediahub.debenhams.com/bqq17364_camel_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Pocket Straight Leg Trouser camel,https://mediahub.debenhams.com/bqq17364_camel_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,camel,https://mediahub.debenhams.com/bqq17364_navy_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,navy
354,Dresses,Dorothy Perkins,,Petite Navy Spot Chiffon Ruffle Midaxi Dress,£19.50,£39.00,Save 50%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-navy-spot-chiffon-ruffle-midaxi-dress_bqq14093?colour=navy,https://mediahub.debenhams.com/bqq14093_navy_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Navy Spot Chiffon Ruffle Midaxi Dress navy,,,,
355,Coats & Jackets,Dorothy Perkins,,Petite Faux Leather Waterfall Jacket,£20.65,£59.00,Save 65%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-faux-leather-waterfall-jacket_bqq15859?colour=taupe,https://mediahub.debenhams.com/bqq15859_taupe_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Faux Leather Waterfall Jacket taupe,,,,
356,Dresses,Dorothy Perkins,Pink,Petite Pink Spot Short Sleeve V Neck Midi Dress,£17.40,£29.00,Save 40%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-pink-spot-short-sleeve-v-neck-midi-dress_bqq18275?colour=black,https://mediahub.debenhams.com/bqq18275_black_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Pink Spot Short Sleeve V Neck Midi Dress black,,,,
357,Dresses,Dorothy Perkins,,Petite Denim Short Sleeve Mini Dress,£22.00,£35.00,Save 37%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-denim-short-sleeve-mini-dress_bqq16915?colour=mid%20wash,https://mediahub.debenhams.com/bqq16915_mid%20wash_xl_1?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Denim Short Sleeve Mini Dress mid wash,https://mediahub.debenhams.com/bqq16915_mid%20wash_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,mid wash,https://mediahub.debenhams.com/bqq16915_indigo_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,indigo
358,Dresses,Dorothy Perkins,Pink,Petite Pink Ditsy Belted Frill Hem Mini Dress,£13.00,£29.00,Save 55%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-pink-ditsy-belted-frill-hem-mini-dress_bqq16900?colour=pink,https://mediahub.debenhams.com/bqq16900_pink_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Pink Ditsy Belted Frill Hem Mini Dress pink,,,,
359,Dresses,Dorothy Perkins,,Petite Half Sleeve Tailored Shift Dress,£22.50,£45.00,Save 50%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-half-sleeve-tailored-shift-dress_bqq16493?colour=camel,https://mediahub.debenhams.com/bqq16493_camel_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Half Sleeve Tailored Shift Dress camel,,,,
